question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Aku suka bantu orang, tapi kadang merasa dimanfaatin. Harusnya aku berhenti nggak?;Keinginan bantu orang itu tanda hati kamu besar, lho. Tapi kalau merasa dimanfaatin, mungkin perlu bikin batasan biar kamu nggak kelelahan. Coba ceritain situasinya, apa yang bikin kamu merasa gitu? Kita cari cara biar kamu tetap bisa bantu tanpa merasa rugi.;GROK;D4_GROK_PengantarPsikologiBimoW233-248_22.json;dimanfaatin henti hati dimanfaatin perlu batas lelah situasi tetap rugi;0;0.6138870214375749;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;dimanfaatin henti hati dimanfaatin perlu batas lelah situasi tetap rugi
Saya merasa harus sempurna agar dicintai. Bagaimana cara lepas dari tekanan ini?;Tekanan untuk sempurna itu berat, tapi kamu hebat karena ingin bebas! Karen Horney bilang diri ideal adalah khayalan untuk kompensasi rasa tidak cukup. Coba terima dirimu apa adanya—tulislah satu ‘kekurangan’ dan cari sisi positifnya, seperti ‘saya pelupa, tapi kreatif’. Rayakan langkah kecil tanpa tekanan. Apa satu hal yang bisa kamu terima dari dirimu hari ini?;GROK;A1_GROK_PsikologiKepribadian84-101_46.json;sempurna cinta lepas tekan tekan sempurna berat bebas karen horney diri ideal khayal kompensasi cukup terima diri kurang sisi positif lupa kreatif raya kecil tekan terima diri;0;0.6136841478791246;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;sempurna cinta lepas tekan tekan sempurna berat bebas karen horney diri ideal khayal kompensasi cukup terima diri kurang sisi positif lupa kreatif raya kecil tekan terima diri
Aku pengen punya temen ngobrol, tapi takut orang nggak suka sama aku. Gimana caranya?;Aku tahu takut orang nggak suka itu bikin ragu. Coba kita mulai dari langkah kecil, seperti nyapa seseorang yang kelihatan ramah, misalnya bilang ‘Hari ini cuacanya oke, ya?’ Fokusnya bukan orang itu suka apa nggak, tapi kamu berhasil nyapa. Aku bisa bantu bikin daftar topik obrolan simpel. Mau coba?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders143-153_20.json;temen takut tahu takut ragu kecil nyapa ramah cuaca bukan hasil nyapa daftar topik obrol simpel;0;0.6127145841218717;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;temen takut tahu takut ragu kecil nyapa ramah cuaca bukan hasil nyapa daftar topik obrol simpel
Aku merasa orang-orang cuma pura-pura peduli sama aku. Gimana caranya aku percaya mereka beneran peduli?;Rasa curiga itu bisa bikin sulit untuk terhubung dengan orang lain, ya. Mungkin kita bisa mulai dengan mengamati tindakan kecil dari orang-orang di sekitarmu, seperti saat mereka menawarkan bantuan. Coba ceritain satu momen ketika seseorang menunjukkan perhatian, biar kita lihat apa artinya.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders429-439_20.json;pura pura peduli percaya beneran peduli curiga sulit tindak kecil tawar momen tunjuk perhati arti;0;0.6123155892683642;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;pura pura peduli percaya beneran peduli curiga sulit tindak kecil tawar momen tunjuk perhati arti
Aku takut cemas aku bikin orang-orang di sekitarku jengkel. Gimana biar nggak gitu?;Wajar kok khawatir soal apa yang orang lain rasain, tapi cemasmu nggak bikin kamu jadi beban, lho. Orang-orang yang peduli sama kamu biasanya pengen bantu, bukan jengkel. Coba buka obrolan sama satu orang yang kamu percaya, ceritain sedikit tentang cemasmu. Mulai dari situ, kamu bisa lihat mereka support kamu. Kalau mau, aku bisa bantu susun kata-kata buat mulai obrolan itu. Siapa yang kira-kira bisa kamu ajak ngobrol?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders209-219_20.json;takut cemas jengkel khawatir rasain cemas beban peduli bukan jengkel obrol percaya cemas situ support susun kata kata obrol siapa;0;0.6120244634919239;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;takut cemas jengkel khawatir rasain cemas beban peduli bukan jengkel obrol percaya cemas situ support susun kata kata obrol siapa
Emilia, aku ngerasa nggak bisa ngatasin semua masalahku. Apa aku lemah?;Kamu nggak lemah kok. Merasa kewalahan itu tanda kamu lagi hadapi banyak tekanan, bukan berarti kamu nggak mampu. Setiap orang punya batas, dan itu normal. Mungkin kita bisa pilah masalah mana yang bisa ditangani dulu. Apa yang lagi paling bikin kamu stres? Aku bantu pikirin, ya.;GROK;D11_GROK_AHandbookfortheSMH215-225_20.json;ngerasa ngatasin lemah lemah kewalahan hadap tekan bukan arti mampu batas pilah tangan paling stres pikirin;0;0.6119151049483438;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerasa ngatasin lemah lemah kewalahan hadap tekan bukan arti mampu batas pilah tangan paling stres pikirin
Aku pengen punya banyak uang biar hidupku nggak susah. Emang bener nggak sih uang bisa bikin bahagia?;Uang memang bisa membantu mengurangi stres, misalnya buat kebutuhan dasar seperti makanan atau kesehatan. Tapi, kebahagiaan nggak cuma dari situ. Kadang, merasa punya tujuan atau hubungan yang baik dengan orang lain juga besar pengaruhnya. Apa sih yang kamu pikir bakal bikin hidupmu lebih bahagia kalau punya uang?;GROK;D11_GROK_AHandbookfortheSMH391-401_20.json;uang hidup susah emang uang bahagia uang kurang stres butuh makan sehat bahagia situ tuju pengaruh hidup bahagia uang;0;0.6116432163037301;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;uang hidup susah emang uang bahagia uang kurang stres butuh makan sehat bahagia situ tuju pengaruh hidup bahagia uang
Aku merasa kerja keras kok nggak cukup buat sukses, apa yang salah ya?;Kerja keras memang penting, tapi kadang kita perlu lihat apakah kita bekerja dengan cara yang tepat. Coba refleksi, apakah kamu fokus pada proses atau cuma pada hasil? Mungkin kamu bisa coba atur prioritas atau cari cara baru yang lebih efektif.;GROK;D9_GROK_EgoIsTheEnemy128-138_20.json;kerja cukup sukses salah kerja penting perlu kerja tepat refleksi proses hasil atur prioritas efektif;0;0.6113905561468372;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;kerja cukup sukses salah kerja penting perlu kerja tepat refleksi proses hasil atur prioritas efektif
Kenapa aku merasa nggak bisa konsentrasi setelah dengar berita buruk?;Itu bisa jadi karena pikiranmu sedang kewalahan memproses berita yang bikin stres. Banyak orang merasa sulit fokus saat cemas atau takut. Coba lakukan sesuatu yang sederhana, seperti menulis apa yang ada di pikiranmu atau melakukan latihan pernapasan. Kalau ini terus berlangsung, mungkin kita bisa cari cara lain bareng, mau coba?;GROK;D11_GROK_AHandbookfortheSMH413-423_20.json;konsentrasi dengar berita sedang kewalahan proses berita stres sulit cemas takut laku sederhana laku terus langsung bareng;0;0.6113705805530594;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;konsentrasi dengar berita sedang kewalahan proses berita stres sulit cemas takut laku sederhana laku terus langsung bareng
Aku ngerasa nggak bahagia karena belum punya mobil. Gimana caranya biar lebih puas sama hidupku?;Aku ngerti, pengen punya mobil itu wajar, ya. Coba tulis tiga hal yang bikin kamu bersyukur—mungkin transportasi sekarang atau temen. Fokus ke apa yang bisa kamu lakukan, seperti nabung sedikit tiap bulan atau nikmati perjalanan dengan musik. Ingat, mobil nggak nentuin kebahagiaan—kamu punya banyak hal berharga di hati. Luangin waktu buat hal sederhana, seperti jalan-jalan. Yuk, coba satu hal yang bikin senyum hari ini!;GROK;A2_GROK_FilosofiTeras90-122_61.json;ngerasa bahagia mobil puas hidup mobil syukur transportasi temen laku nabung bulan nikmat jalan musik ingat mobil nentuin bahagia harga hati luangin sederhana jalan jalan senyum;0;0.61039909818636;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerasa bahagia mobil puas hidup mobil syukur transportasi temen laku nabung bulan nikmat jalan musik ingat mobil nentuin bahagia harga hati luangin sederhana jalan jalan senyum
Aku merasa nggak bisa kontrol diri kalau udah minum sedikit. Ini kenapa ya?;Aku ngerti itu bikin frustrasi. Kalau minum sedikit aja udah bikin susah kontrol, bisa jadi otakmu lagi bereaksi kuat sama alkohol karena kebiasaan atau faktor lain, kayak stres. Terapi CBT bisa bantu kamu kenali pemicu dan latih kontrol diri. Coba kita mulai dari catat situasi yang bikin susah berhenti, mau?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders572-582_20.json;kontrol diri udah frustrasi udah susah kontrol otak reaksi kuat alkohol faktor stres terapi kenal picu kontrol diri catat situasi susah henti;0;0.6103564719458985;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;kontrol diri udah frustrasi udah susah kontrol otak reaksi kuat alkohol faktor stres terapi kenal picu kontrol diri catat situasi susah henti
Aku stres karena nggak punya cukup uang buat gaya hidup kayak temenku. Gimana caranya biar nggak merasa kurang terus?;Aku tahu, lihat temen bergaya bisa bikin kita merasa kurang, ya. Coba tulis tiga hal yang udah kamu punya dan bikin hidupmu berarti—mungkin keluarga atau hobi sederhana. Fokus ke apa yang bisa kamu lakukan, seperti nabung sedikit tiap minggu atau nikmati hal gratis kayak jalan di taman. Ingat, uang nggak nentuin kebahagiaanmu—kamu berharga apa adanya. Yuk, coba satu cara buat nikmati apa yang ada hari ini!;GROK;A2_GROK_FilosofiTeras90-122_61.json;stres cukup uang gaya hidup temenku kurang terus tahu temen gaya kurang udah hidup arti keluarga sederhana laku nabung minggu nikmat gratis jalan taman ingat uang nentuin bahagia harga nikmat;0;0.6102356944103319;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;stres cukup uang gaya hidup temenku kurang terus tahu temen gaya kurang udah hidup arti keluarga sederhana laku nabung minggu nikmat gratis jalan taman ingat uang nentuin bahagia harga nikmat
Aku sering nggak jujur soal perasaanku sama pasangan, takut bikin dia kesal. Gimana caranya biar aku lebih terbuka?;Nggak jujur soal perasaan itu kayak nyanyi lagu tapi lupa lirik, bikin nggak enak, ya. Buat lebih terbuka, coba mulai dari perasaan kecil, kayak, ‘Aku tadi agak kesel, tapi nggak mau bikin ribut.’ Pilih waktu yang tenang, misalnya pas kalian santai bareng. Bilang jujur sambil tunjukkin kamu peduli, kayak, ‘Aku cerita ini karena aku pengen kita lebih deket.’ Kalau dia respon baik, itu lampu hijau buat buka lebih dalam. Ceritain perasaan apa yang susah diungkap, aku bantu susun kata-kata!;GROK;A3_GROK_PsikologiKomunikasi47-63_36.json;jujur pasang takut kesal jujur lupa lirik enak kecil tadi kesel ribut pilih tenang santai bareng jujur tunjukkin peduli deket respon lampu hijau susah ungkap susun kata kata;0;0.6100581042577657;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;jujur pasang takut kesal jujur lupa lirik enak kecil tadi kesel ribut pilih tenang santai bareng jujur tunjukkin peduli deket respon lampu hijau susah ungkap susun kata kata
Aku takut banget jatuh miskin, rasanya nggak akan bahagia. Gimana caranya biar nggak cemas soal duit?;Takut miskin itu wajar, ya, aku tahu. Coba tulis tiga hal yang bikin hidupmu kaya—mungkin keluarga atau momen sederhana. Fokus ke apa yang bisa kamu lakukan, seperti bikin anggaran sederhana atau nabung sedikit. Ingat, duit nggak nentuin kebahagiaan—kamu bisa bahagia dengan apa yang ada. Luangin waktu buat hal yang bikin tenang, seperti meditasi 5 menit. Kamu kuat, lho, yuk coba satu langkah buat atur keuangan!;GROK;A2_GROK_FilosofiTeras90-122_61.json;takut jatuh miskin bahagia cemas duit takut miskin tahu hidup kaya keluarga momen sederhana laku anggar sederhana nabung ingat duit nentuin bahagia bahagia luangin tenang meditasi kuat atur uang;0;0.6097233721290918;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;takut jatuh miskin bahagia cemas duit takut miskin tahu hidup kaya keluarga momen sederhana laku anggar sederhana nabung ingat duit nentuin bahagia bahagia luangin tenang meditasi kuat atur uang
Aku pengen bisa ngerjain tugas lebih cepat, tapi selalu lama. Ada tips nggak?;Kerjain tugas lama nggak berarti kamu lambat, mungkin kamu cuma butuh cara yang lebih cocok. Coba pecah tugas jadi bagian kecil, lalu kerjain satu-satu. Pakai timer buat ngejar fokus, misalnya 20 menit tanpa distraksi. Dan pastikan kamu nggak terlalu capek, soalnya otak yang lelah biasanya pelan. Apa yang biasanya bikin kamu lama ngerjain tugas? Mungkin kita bisa cari solusi bareng.;GROK;D4_GROK_PengantarPsikologiBimoW178-188_20.json;ngerjain tugas cepat lama tips kerjain tugas lama arti lambat butuh cocok pecah tugas kecil kerjain timer ngejar distraksi terlalu capek otak lelah pelan lama ngerjain tugas solusi bareng;0;0.6095822437297768;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerjain tugas cepat lama tips kerjain tugas lama arti lambat butuh cocok pecah tugas kecil kerjain timer ngejar distraksi terlalu capek otak lelah pelan lama ngerjain tugas solusi bareng
Saya benci pekerjaan saya, tapi saya tetap bertahan karena butuh uang. Apakah ini bisa memengaruhi kesehatan mental saya?;Ya, membenci pekerjaan dalam jangka panjang bisa berdampak negatif, seperti meningkatkan risiko depresi, insomnia, dan rasa cemas. Kalau situasi sudah terlalu berat, mungkin kamu perlu mulai memikirkan opsi lain, entah mencari pekerjaan baru atau menemukan sisi yang membuat pekerjaanmu lebih bermakna. Kesehatan mentalmu sama pentingnya dengan stabilitas finansial.;GPT;D13_GPT_BrainPower13-23_11.json;benci kerja tetap tahan butuh uang pengaruh sehat mental benci kerja jangka panjang dampak negatif tingkat risiko depresi insomnia cemas situasi terlalu berat perlu opsi entah kerja sisi kerja makna sehat mental penting stabilitas finansial;0;0.609568442359715;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;benci kerja tetap tahan butuh uang pengaruh sehat mental benci kerja jangka panjang dampak negatif tingkat risiko depresi insomnia cemas situasi terlalu berat perlu opsi entah kerja sisi kerja makna sehat mental penting stabilitas finansial
Aku suka nunda-nunda kerjaan, tapi akhirnya malah stres sendiri. Gimana caranya berhenti gitu?;Haha, nunda-nunda itu kayak musuh dalam selimut, ya! Ini bisa karena takut gagal atau merasa overwhelmed. Coba mulai dari langkah kecil, misalnya kerja 5 menit aja, atau pecah tugas jadi bagian kecil. Terapi kognitif juga bisa bantu ubah pola pikir soal tugas. Apa yang biasanya bikin kamu nunda? Kita cari cara buat ngatasin bareng.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders275-285_20.json;nunda nunda kerja akhir malah stres sendiri henti haha nunda nunda musuh selimut takut gagal overwhelmed kecil kerja pecah tugas kecil terapi kognitif ubah pola tugas nunda ngatasin bareng;0;0.6092015482490298;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;nunda nunda kerja akhir malah stres sendiri henti haha nunda nunda musuh selimut takut gagal overwhelmed kecil kerja pecah tugas kecil terapi kognitif ubah pola tugas nunda ngatasin bareng
Aku ngerasa miskin gara-gara gaji kecil, susah puas. Gimana caranya biar merasa cukup?;Gaji kecil bisa bikin merasa kurang, tapi coba tanya: apa iya bahagia cuma dari duit? Tulis tiga hal yang bikin hidupmu kaya, seperti keluarga atau kesehatan. Buat daftar kecil apa yang udah kamu punya, seperti rumah atau makanan enak. Fokus ke langkah hemat, seperti bikin kopi di rumah. Kamu lebih kaya dari yang kamu pikir. Coba catat satu hal yang bikin bersyukur malam ini.;GROK;A2_GROK_FilosofiTeras159-182_60.json;ngerasa miskin gara gara gaji kecil susah puas cukup gaji kecil kurang bahagia duit hidup kaya keluarga sehat daftar kecil udah makan enak hemat kopi kaya catat syukur;0;0.6091491925445793;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerasa miskin gara gara gaji kecil susah puas cukup gaji kecil kurang bahagia duit hidup kaya keluarga sehat daftar kecil udah makan enak hemat kopi kaya catat syukur
Orang tua panik aku gonta‑ganti jurusan. Bagaimana meyakinkan mereka?;Jelaskan proses eksplorasimu dan rencana konkret memilih jurusan sesuai minat. Tunjukkan komitmen belajar mandiri selagi menimbang.;GROK;A1_GROK_PsikologiKepribadian61-83_99.json;panik gonta jurus yakin jelas proses eksplorasi rencana konkret pilih jurus sesuai tunjuk komitmen mandiri timbang;0;0.6088082976631675;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;panik gonta jurus yakin jelas proses eksplorasi rencana konkret pilih jurus sesuai tunjuk komitmen mandiri timbang
Aku takut kalau aku nerapin pembagian tugas, aku malah jadi jauh sama orang-orang di sekitarku. Gimana caranya biar nggak gitu?;Keren, kamu sudah mikir ke depan! Pembagian tugas nggak bikin kamu jauh dari orang lain, kok. Justru ini bikin hubunganmu lebih jujur. Bayangin, kalau kamu terlalu dekat dan mencampuri urusan orang lain, malah bisa bikin hubungan tegang. Jaga jarak yang pas—cukup dekat untuk peduli, tapi cukup jauh supaya kalian berdua punya ruang untuk jadi diri sendiri.;GROK;D6_GROK_BeraniTidakDisukaiW174-184_12.json;takut nerapin tugas malah jauh keren mikir depan tugas jauh justru jujur bayangin terlalu dekat campur urus malah tegang jaga jarak cukup dekat peduli cukup jauh ruang diri sendiri;0;0.6084662231886384;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;takut nerapin tugas malah jauh keren mikir depan tugas jauh justru jujur bayangin terlalu dekat campur urus malah tegang jaga jarak cukup dekat peduli cukup jauh ruang diri sendiri
