question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Aku pengen kencan, tapi takut banget ditolak. Apa aku harus coba kencan online aja?;Aku paham ketakutan ditolak itu bikin ragu. Kencan online bisa jadi pilihan, tapi penting kita pikirin dulu apa yang bikin kamu nyaman. Kalau kencan online nggak cocok dengan nilai atau caramu, mungkin kita bisa coba latihan ngobrol biasa dulu sama orang baru, biar lebih percaya diri. Aku bisa bantu bikin rencana langkah kecil, seperti nyapa seseorang di komunitasmu. Mau coba diskusiin?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders143-153_20.json;kencan takut tolak kencan paham takut tolak ragu kencan pilih penting pikirin nyaman kencan cocok nilai percaya diri rencana kecil nyapa diskusiin;-1;0.3775403875562291;outlier;-1_diri_takut_sendiri_kecil;kencan takut tolak kencan paham takut tolak ragu kencan pilih penting pikirin nyaman kencan cocok nilai percaya diri rencana kecil nyapa diskusiin
Aku takut kencan karena ngerasa nggak pantes buat siapa pun. Apa aku emang nggak layak?;Aku dengar betapa beratnya perasaan itu. Tapi, hei, kamu nggak kurang layak dari orang lain, kok. Pikiran ‘nggak pantes’ itu mungkin cuma kecemasan yang ngomong. Coba kita mulai dari langkah kecil, seperti ngobrol biasa sama seseorang tanpa mikirin kencan. Aku bisa bantu bikin rencana buat latihan ngobrol biar kamu lebih percaya diri. Mau coba?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders143-153_20.json;takut kencan ngerasa pantes siapa emang layak dengar betapa berat kurang layak pantes cemas ngomong kecil mikirin kencan rencana percaya diri;-1;0.3657544480938335;outlier;-1_diri_takut_sendiri_kecil;takut kencan ngerasa pantes siapa emang layak dengar betapa berat kurang layak pantes cemas ngomong kecil mikirin kencan rencana percaya diri
Aku pengen deket sama seseorang, tapi kok dia cuek banget. Aku harus maksa nggak?;Maksain hubungan itu biasanya malah bikin capek hati, lho. Kalau dia cuek, mungkin dia nggak siap atau nggak cocok sama kamu. Coba sabun dulu, lihat apa dia juga berusaha mendekat. Kalau nggak, lebih baik kasih ruang buat dirimu bertemu orang yang lebih terbuka.;GROK;D10_GROK_HidupDamaiTanpaBerpikirBerlebihan74-83_20.json;deket cuek maksa maksain malah capek hati cuek siap cocok sabun usaha dekat ruang diri;-1;0.2096547859290814;outlier;-1_diri_takut_sendiri_kecil;deket cuek maksa maksain malah capek hati cuek siap cocok sabun usaha dekat ruang diri
Aku ngerasa badanku nggak simetris, makanya aku susah foto diri sendiri. Apa aku harus operasi biar simetris?;Aku ngerti rasanya nggak nyaman sama diri sendiri. Tapi kalau kamu terobsesi sama simetri, itu bisa jadi tanda gangguan dismorfik tubuh. Operasi nggak selalu bikin perasaan itu hilang. Coba ceritain apa yang bikin kamu ngerasa nggak simetris, kita cari cara biar kamu lebih percaya diri.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders154-164_20.json;ngerasa badan simetris makanya susah diri sendiri operasi simetris nyaman diri sendiri obsesi simetri ganggu dismorfik tubuh operasi hilang ngerasa simetris percaya diri;-1;0.2232796690372502;outlier;-1_diri_takut_sendiri_kecil;ngerasa badan simetris makanya susah diri sendiri operasi simetris nyaman diri sendiri obsesi simetri ganggu dismorfik tubuh operasi hilang ngerasa simetris percaya diri
Aku punya pikiran buruk tentang keluargaku, kayak mereka bakal celaka. Aku takut pikiran ini bikin itu terjadi. Apa aku orang jahat?;Oh, aku paham betapa menakutkannya pikiran itu. Pikiran intrusif kayak gitu sering terjadi di OCD, dan itu nggak berarti kamu orang jahat atau pikiran itu akan jadi kenyataan. Ini cuma otakmu yang lagi overaktif. Coba kita bedakan pikiran dan kenyataan—punya pikiran buruk nggak sama dengan menginginkannya. Mau coba latihan untuk membiarkan pikiran itu lewat tanpa terlalu dipikirin?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders165-175_20.json;keluarga celaka takut jahat paham betapa takut intrusif arti jahat nyata otak overaktif nyata lewat terlalu dipikirin;-1;0.2432174019986852;outlier;-1_diri_takut_sendiri_kecil;keluarga celaka takut jahat paham betapa takut intrusif arti jahat nyata otak overaktif nyata lewat terlalu dipikirin
Aku suka hindari tempat-tempat yang bikin aku cemas, kayak taman. Apa ini salah?;Nggak salah, tapi menghindari tempat kayak taman mungkin bikin kecemasanmu bertahan lebih lama. Itu strategi yang sering dipake di OCD untuk ngurangin rasa takut sementara, tapi nggak selesain akar masalah. Coba kita mulai dengan mendekati taman sedikit demi sedikit, mungkin cuma lewat di dekatnya. Mau ceritain apa yang bikin taman terasa menakutkan?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders165-175_20.json;hindar tempat tempat cemas taman salah salah hindar tempat taman cemas tahan lama strategi dipake ngurangin takut selesain akar dekat taman lewat dekat taman takut;-1;0.3295193277160159;outlier;-1_diri_takut_sendiri_kecil;hindar tempat tempat cemas taman salah salah hindar tempat taman cemas tahan lama strategi dipake ngurangin takut selesain akar dekat taman lewat dekat taman takut
Aku ngerasa ritualku bikin hidupku nggak produktif. Aku pengen berubah, tapi nggak tahu mulai dari mana. Saranmu apa?;Aku bangga kamu pengen berubah, itu langkah besar! Ritual OCD memang bisa menyita waktu dan energi. Mulai dari yang kecil, seperti pilih satu ritual yang paling mengganggu dan coba kurangi frekuensinya. Catat kapan kamu melakukannya dan apa pemicunya. Kalau butuh bantuan lebih, terapi paparan mungkin cocok. Apa ritual yang paling bikin kamu frustrasi?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders165-175_20.json;ngerasa ritual hidup produktif ubah tahu saran bangga ubah ritual sita energi kecil pilih ritual paling ganggu kurang frekuensi catat kapan laku picu butuh terapi papar cocok ritual paling frustrasi;-1;0.5625191217279891;outlier;-1_diri_takut_sendiri_kecil;ngerasa ritual hidup produktif ubah tahu saran bangga ubah ritual sita energi kecil pilih ritual paling ganggu kurang frekuensi catat kapan laku picu butuh terapi papar cocok ritual paling frustrasi
Aku kadang ngerasa ritualku bikin aku lebih tenang. Apa salah kalau aku tetep lakuin?;Aku mengerti ritual itu bisa bikin kamu merasa tenang sementara. Tapi masalahnya, ritual OCD biasanya cuma kasih lega sesaat, dan lama-lama malah bikin kecemasan lebih kuat. Kalau kamu terus lakuin, mungkin hidupmu jadi lebih terbatas. Coba kita cari cara lain untuk bikin tenang, seperti meditasi atau jalan-jalan. Ritual apa yang paling bikin kamu merasa lega? Mungkin kita bisa ganti dengan sesuatu yang lebih sehat.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders165-175_20.json;ngerasa ritual tenang salah lakuin erti ritual tenang ritual lega lama lama malah cemas kuat terus lakuin hidup batas tenang meditasi jalan jalan ritual paling lega sehat;-1;0.0973680740084117;outlier;-1_diri_takut_sendiri_kecil;ngerasa ritual tenang salah lakuin erti ritual tenang ritual lega lama lama malah cemas kuat terus lakuin hidup batas tenang meditasi jalan jalan ritual paling lega sehat
Aku takut nyentuh tanah di taman karena kotor. Apa aku harus paksain diri nyentuh?;Rasa takut itu wajar buat kamu sekarang, tapi nyentuh tanah nggak sebahaya yang kamu bayangin. Kalau langsung maksa nyentuh tanah terasa berat, kita bisa mulai dari yang lebih ringan, seperti nyentuh daun atau rumput. Mau coba langkah kecil bareng?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders187-197_20.json;takut nyentuh tanah taman kotor paksain diri nyentuh takut nyentuh tanah bahaya bayangin langsung maksa nyentuh tanah berat ringan nyentuh daun rumput kecil bareng;-1;0.3226297365481076;outlier;-1_diri_takut_sendiri_kecil;takut nyentuh tanah taman kotor paksain diri nyentuh takut nyentuh tanah bahaya bayangin langsung maksa nyentuh tanah berat ringan nyentuh daun rumput kecil bareng
Aku takut kotoran anjing di taman nempel ke sepatuku. Makanya aku nggak pernah ke taman. Apa itu wajar?;Aku ngerti rasa takutmu, tapi menghindari taman sama sekali mungkin bikin kamu kehilangan momen seru di luar. Kotoran anjing memang nggak enak, tapi nggak selalu bahaya. Apa kamu mau coba jalan di taman tanpa cek sepatu sesudahnya?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders187-197_20.json;takut kotor taman nempel sepatu makanya taman takut hindar taman sekali hilang momen seru luar kotor enak bahaya jalan taman sepatu;-1;0.2990404754174944;outlier;-1_diri_takut_sendiri_kecil;takut kotor taman nempel sepatu makanya taman takut hindar taman sekali hilang momen seru luar kotor enak bahaya jalan taman sepatu
Aku suka hindari rumput di taman karena takut kotor. Apa aku harus maksa jalan di rumput?;Nggak harus langsung maksa, kok, apalagi kalau itu bikin kamu cemas banget. Kita bisa mulai dari yang lebih ringan, seperti nyentuh rumput dengan tangan dulu, lalu pelan-pelan coba jalan di atasnya. Aku bakal nemenin, mau mulai dari mana?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders187-197_20.json;hindar rumput taman takut kotor maksa jalan rumput langsung maksa cemas ringan nyentuh rumput tangan pelan pelan jalan nemenin;-1;0.3485571129021064;outlier;-1_diri_takut_sendiri_kecil;hindar rumput taman takut kotor maksa jalan rumput langsung maksa cemas ringan nyentuh rumput tangan pelan pelan jalan nemenin
Aku akhir-akhir ini sering merasa cemas berlebihan, kayak takut sesuatu yang buruk bakal terjadi. Apa ini normal?;Keren banget kamu mau cerita soal perasaanmu! Rasa cemas itu wajar kok, tapi kalau udah berlebihan sampe mengganggu hari-harimu, mungkin ini tanda generalized anxiety disorder (GAD). Cemas berlebih ini bisa bikin pikiran terus-terusan khawatir tanpa alasan jelas. Coba ceritain lebih detail, apa yang biasanya bikin kamu cemas? Aku dengerin, kok.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders198-208_20.json;akhir akhir cemas takut keren cemas udah sampe ganggu generalized anxiety disorder cemas terus terus khawatir alas jelas detail cemas dengerin;-1;0.5275277332919119;outlier;-1_diri_takut_sendiri_kecil;akhir akhir cemas takut keren cemas udah sampe ganggu generalized anxiety disorder cemas terus terus khawatir alas jelas detail cemas dengerin
Aku suka ngatur-ngatur barang biar simetris. Kalau nggak, aku ngerasa nggak nyaman. Ini apa, ya?;Aku seneng kamu cerita soal ini! Ngerasa nggak nyaman kalau barang nggak simetris bisa jadi tanda OCD. Biasanya, ini karena pikiran bikin kita ngerasa harus bikin semuanya ‘sempurna’ biar tenang. Apa cuma soal simetris atau ada kebiasaan lain? Ceritain, yuk, biar kita pikirin bareng.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders198-208_20.json;ngatur ngatur barang simetris ngerasa nyaman neng ngerasa nyaman barang simetris ngerasa sempurna tenang simetris pikirin bareng;-1;0.2265884399449511;outlier;-1_diri_takut_sendiri_kecil;ngatur ngatur barang simetris ngerasa nyaman neng ngerasa nyaman barang simetris ngerasa sempurna tenang simetris pikirin bareng
Aku takut keluar rumah karena khawatir panik di tempat umum, apa ini normal?;Rasa takut itu bisa jadi tanda agoraphobia, di mana seseorang menghindari situasi yang bikin cemas, seperti tempat ramai. Itu bukan hal yang ‘aneh’, tapi bisa bikin hidup terbatas. Apa kamu mau coba langkah kecil untuk menghadapi ketakutan ini bareng aku?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders22-32_20.json;takut keluar khawatir panik tempat umum takut agoraphobia hindar situasi cemas tempat ramai bukan aneh hidup batas kecil hadap takut bareng;-1;0.5412375925718161;outlier;-1_diri_takut_sendiri_kecil;takut keluar khawatir panik tempat umum takut agoraphobia hindar situasi cemas tempat ramai bukan aneh hidup batas kecil hadap takut bareng
Aku takut panik di lift, jadi selalu naik tangga. Apa ini buruk?;Menghindari lift bisa bikin kamu merasa aman sementara, tapi itu bisa memperkuat ketakutan jangka panjang. Coba hadapi lift sedikit demi sedikit, mungkin mulai dari masuk lift tanpa naik. Aku bisa bantu bikin rencana, tertarik?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders22-32_20.json;takut panik lift naik tangga hindar lift kuat takut jangka panjang hadap lift masuk lift naik rencana;-1;0.5424227492146702;outlier;-1_diri_takut_sendiri_kecil;takut panik lift naik tangga hindar lift kuat takut jangka panjang hadap lift masuk lift naik rencana
Aku ngerasa nggak bisa ngapa-ngapain kalau cemas. Apa yang salah sama aku?;Nggak ada yang salah sama kamu! Cemas itu bisa bikin kita kayak ‘freeze’, soalnya pikiran kita fokus ke ancaman. Coba mulai dari hal kecil pas cemas, kayak tarik napas dalam 5 kali atau gerakin jari-jari kaki. Itu bantu kasih tahu tubuh bahwa kamu aman. Terus, coba satu tindakan kecil, misalnya minum air atau tulis apa yang bikin cemas. Kalau masih susah, ceritain ke aku apa yang lagi bikin cemas, siapa tahu kita bisa urutin bareng.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders220-230_20.json;ngerasa cemas salah salah cemas freeze ancam kecil cemas gerakin jari jari kaki tahu tubuh terus tindak kecil cemas susah cemas siapa tahu urutin bareng;-1;0.3928048159736591;outlier;-1_diri_takut_sendiri_kecil;ngerasa cemas salah salah cemas freeze ancam kecil cemas gerakin jari jari kaki tahu tubuh terus tindak kecil cemas susah cemas siapa tahu urutin bareng
Aku suka bawa benda tertentu biar gak cemas, kayak gelang. Apa ini salah?;Gak salah, tapi benda itu mungkin jadi ‘sinyal aman’ yang bikin kamu merasa cuma aman kalau benda itu ada. Lama-lama, ini bisa bikin kamu susah merasa tenang tanpa benda itu. Mungkin kita coba kurangin ketergantungan pelan-pelan, misalnya ninggalin gelang sehari dan lihat apa yang terjadi? Aku dukung kamu!;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders242-252_20.json;bawa benda cemas gelang salah salah benda benda lama lama susah tenang benda rangin pelan pelan ninggalin gelang dukung;-1;0.3916569221575417;outlier;-1_diri_takut_sendiri_kecil;bawa benda cemas gelang salah salah benda benda lama lama susah tenang benda rangin pelan pelan ninggalin gelang dukung
Kalau aku cemas, aku suka pegang botol air biar tenang. Itu aneh nggak?;Nggak aneh, kok! Itu kayak ‘benda aman’ yang bikin kamu merasa lebih tenang. Tapi, kalau kamu selalu butuh itu, mungkin kita bisa coba cara lain buat ngatasin cemas, seperti tarik napas dalam. Mau coba bareng?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders264-274_20.json;cemas pegang botol tenang aneh aneh benda tenang butuh ngatasin cemas bareng;-1;0.380676938382008;outlier;-1_diri_takut_sendiri_kecil;cemas pegang botol tenang aneh aneh benda tenang butuh ngatasin cemas bareng
Aku merasa nggak pantas dicintai. Gimana caranya biar aku nggak gitu lagi?;Perasaan nggak pantas dicintai itu pasti berat banget buat kamu. Ini bisa jadi tanda adanya skema yang bikin kamu merasa cacat atau kurang berharga. Tapi, kamu berharga, lho. Coba kita mulai dari hal kecil, misalnya inget satu hal yang kamu suka dari diri kamu. Apa itu? Aku di sini buat bantu kamu lihat sisi baiknya.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders286-296_20.json;pantas cinta pantas cinta berat skema cacat kurang harga harga kecil inget diri sisi;-1;0.2435587115788278;outlier;-1_diri_takut_sendiri_kecil;pantas cinta pantas cinta berat skema cacat kurang harga harga kecil inget diri sisi
Kalau aku panik di tempat ramai, apa aku harus hindari tempat itu selamanya?;Nggak harus gitu. Itu mungkin tanda agorafobia, di mana kamu takut di situasi yang susah kabur atau minta bantuan. Menghindari bisa bikin ketakutan itu tambah kuat. Mungkin kita bisa mulai dengan latihan kecil, seperti pergi ke tempat ramai sebentar sambil atur napas?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders33-43_20.json;panik tempat ramai hindar tempat lama agorafobia takut situasi susah kabur minta hindar takut tambah kuat kecil pergi tempat ramai sebentar atur;-1;0.540833362404873;outlier;-1_diri_takut_sendiri_kecil;panik tempat ramai hindar tempat lama agorafobia takut situasi susah kabur minta hindar takut tambah kuat kecil pergi tempat ramai sebentar atur
Aku ngerasa suamiku nggak peka. Dia cerita soal temennya yang baru punya bayi, padahal aku masih sedih. Aku harus ngomong apa ke dia?;Wah, pasti nggak enak banget rasanya. Mungkin dia nggak sengaja bikin kamu sakit hati. Coba ajak dia ngobrol dengan tenang, misalnya, 'Aku tahu kamu nggak bermaksud buruk, tapi cerita soal bayi bikin aku sedih. Bisakah kita ngobrolin hal lain dulu?’ Jujur soal perasaanmu bisa bantu kalian saling ngerti.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders352-362_20.json;ngerasa suami peka temennya padahal sedih ngomong enak sengaja sakit hati tenang tahu sedih ngobrolin jujur saling;-1;0.1016040377204619;outlier;-1_diri_takut_sendiri_kecil;ngerasa suami peka temennya padahal sedih ngomong enak sengaja sakit hati tenang tahu sedih ngobrolin jujur saling
Aku pengen balik yoga, tapi takut ketemu orang yang tahu soal kehilanganku. Gimana caranya aku nyaman lagi?;Keren banget kamu pengen balik ke yoga! Coba mulai dengan kelas online dulu biar lebih privat, atau pilih studio baru kalau kamu mau ketemu orang baru. Kalau ada yang nanya, kamu bisa bilang, ‘Aku fokus ke yoga sekarang, makasih ya.’ Kalau masih cemas, terapis bisa bantu bikin rencana biar kamu nyaman.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders352-362_20.json;balik yoga takut tahu hilang nyaman keren balik yoga kelas privat pilih studio nanya yoga makasih cemas terap rencana nyaman;-1;0.0790401381904383;outlier;-1_diri_takut_sendiri_kecil;balik yoga takut tahu hilang nyaman keren balik yoga kelas privat pilih studio nanya yoga makasih cemas terap rencana nyaman
