index,question,document,old_topic,new_topic,similarity,reassigned,stage
3537,"Tapi kalau aku motong simpul kayak gitu, bukannya aku bakal menyakiti orang lain atau bikin mereka menjauh?",motong simpul bukan sakit jauh khawatir motong simpul bukan arti sakit bebas diri beban perlu henti usaha ubah justru tulus harga tetap kuat saling hormat batas masing masing,-1,0,0.83484536,True,high
3541,Aku masih susah nerima konsep ini. Rasanya kayak nggak manusiawi. Apa aku salah mikir?,susah nerima konsep manusiawi salah mikir salah awal konsep asing diajarin tugas justru hormat individu kendali hidup bukan dingin beri bebas diri sendiri,-1,-1,0.6362625,False,rejected
3548,"Kalau aku nggak peduli sama pendapat orang lain, apa nggak jadi orang yang sombong?",peduli sombong peduli bukan arti sombong percaya diri sendiri tetap rendah hati jalan hidup sesuai hati putus mikirin omong dukung,-1,0,0.79771256,True,high
3549,Aku merasa hidupku cuma buat menyenangkan orang lain. Gimana caranya berhenti dari kebiasaan ini?,hidup senang henti tetap batas kecil luang laku murni diri sendiri tonton film favorit jalan jalan senang,-1,-1,0.55957097,False,rejected
3552,"Aku merasa bersalah karena nggak bisa bikin orang tuaku senang, apa aku egois?",salah senang egois egois bahagia bukan tugas sendiri bahagia autentik bahagia tunjuk peduli,-1,33,0.7637578,True,high
3555,"Aku merasa kesepian kalau terlalu memisahkan tugas dalam hubungan, apa aku salah paham?",sepi terlalu pisah tugas salah paham salah pisah tugas bukan arti putus beri bebas diri sendiri tetap peduli beban kontrol luang percaya kurang sepi,-1,0,0.76013005,True,high
3557,"Aku merasa masa laluku bikin aku sulit percaya sama orang, apa yang bisa aku lakukan?",masa sulit percaya laku masa ragu kuat ubah pandang masa sulit percaya percaya kecil ringan awal percaya,-1,0,0.7030252,True,medium
3560,"Aku merasa hidupku nggak berarti kalau orang lain nggak menyukaiku, apa yang salah denganku?",hidup arti salah salah manusiawi makna hidup opini hidup kejar harga,-1,11,0.74070275,True,medium
3564,"Aku pengen punya hubungan yang baik sama orang lain, tapi kok rasanya sulit banget. Apa yang salah?",sulit salah salah butuh usaha salah kunci tempat saling dukung diri sendiri laku harga sederhana dengar penuh perhati ringan hakim situ alami,-1,13,0.7769772,True,high
3567,Aku merasa dunia ini cuma tentang aku dan masalahku. Apa ini bikin aku jadi orang yang egois?,egois perlu salah sendiri berat sekal perhati dengerin temen kecil luas pelan pelan ringan,-1,0,0.7266836,True,medium
3569,Kadang aku ngerasa orang lain cuma bikin hidupku tambah susah. Apa bener semua masalah itu dari hubungan sama orang lain?,ngerasa hidup tambah susah hehe pusing datang muncul sendiri sempat bukan beban konflik diri sendiri sumber kuat bukan,-1,0,0.7317544,True,medium
3572,Kenapa aku sering merasa kecewa kalau orang lain nggak memenuhi harapanku?,kecewa penuh harap kecewa harap ngasih lupa butuh batas ubah mikirin laku kurang kecewa,-1,35,0.7873335,True,high
3573,Aku merasa nggak nyaman kalau nggak jadi pusat perhatian. Gimana cara ngatasin ini?,nyaman pusat perhati ngatasin perhati pusat sepi diri bukan pusat kecil dengerin temen minta balas nyaman diri sendiri,-1,14,0.7714753,True,high
3574,Aku susah ngerasa punya tempat di kelompok atau komunitas. Apa yang bisa aku lakukan?,susah ngerasa tempat kelompok laku tempat penting datang kecil kontribusi proyek bareng temen butuh didenger beri terima peran,-1,-1,0.5534186,False,rejected
3577,Aku merasa nggak cukup baik kalau nggak jadi yang terbaik di kelompokku. Gimana caranya aku lepas dari perasaan ini?,cukup kelompok lepas perlu cukup udah nilai diri sendiri nikmat kelompok situ ketawa udah kontribusi harga diri perlu banding bandingin,-1,33,0.71930146,True,medium
3579,Aku sering merasa orang lain nggak ngerti aku. Gimana caranya biar aku nggak kesepian?,sepi sepi berat butuh diri jujur dengerin nunjukin perhati balik perhati kecil kabar temen hangat,-1,14,0.74439263,True,medium
3583,Aku merasa nggak ada yang peduli sama aku. Apa yang bisa aku lakukan biar nggak merasa begini?,peduli laku begini berat sisi peduli duluan kabar kecil nunjukin perhati balas perhati kecil ngerasa,-1,18,0.77427924,True,high
3584,"Aku merasa terjebak di zona nyamanku, seperti nggak bisa keluar dari rutinitas yang bikin aku aman tapi nggak berkembang. Apa yang bisa aku lakukan?",jebak zona nyaman keluar kembang laku nyaman tempat kecil peluang luar sosial tuju luas kecil jelajah luar zona minggu,-1,14,0.67123675,True,medium
3585,"Sulit banget buatku untuk berani keluar dari kebiasaan lama, meskipun aku tahu itu nggak baik buatku. Kenapa ya rasanya berat?",sulit berani keluar lama tahu berat putus ubah mudah tempat ingat terus situ tunda badai reda sendiri kecil catat takut hadap penuh sabar,-1,7,0.7829455,True,high
3586,"Aku sering merasa nggak pede sama orang lain, kayak mereka lebih berkuasa atau lebih tahu. Gimana cara aku ngatasin perasaan ini?",pede kuasa tahu ngatasin muncul vertikal tinggi rendah manusia tara peran alam bawa bukan kurang,-1,-1,0.51037407,False,rejected
3587,"Aku suka ngebantu orang, tapi kadang merasa capek karena kayaknya aku yang selalu ngalah. Harusnya aku gimana?",ngebantu capek ngalah bagus capek sedang campur tugas pisah tugas tugas korban diri beri dukung moral saran bukan,-1,0,0.725842,True,medium
3588,Aku sering ngerasa orang lain harusnya ngelakuin sesuatu sesuai caraku. Ini salah nggak sih?,ngerasa ngelakuin sesuai salah harap atur bentuk intervensi tugas sendiri kontrol tindak sikap sendiri jalan proses,-1,0,0.6921811,True,medium
3591,"Aku pengen bantu temen yang lagi susah, tapi takut malah bikin dia kesel. Apa yang harus aku lakukan?",temen susah takut malah kesel laku paksa solusi intervensi dengar penuh perhati butuh hadir penuh empati cukup dukung,-1,0,0.7001171,True,medium
3592,"Aku sering ngerasa orang lain nggak ngerti aku, dan itu bikin aku kesepian. Apa yang bisa aku ubah?",ngerasa sepi ubah sepi muncul tara saling diri percaya jangan takut pertama pintu koneksi,-1,14,0.68673784,True,medium
3594,Apa sih cara terbaik untuk membantu seseorang yang sedang menghadapi masalah tanpa memaksa mereka?,sedang hadap paksa damping alami paksa solusi bayang bawa kuda tunjuk jalan kuda sendiri pilih dengar beri dukung solusi usaha sendiri,-1,-1,0.57318956,False,rejected
3596,Aku sering merasa nggak punya keberanian buat hadapi masalahku. Ada saran nggak?,berani hadap saran berani mampu semangat kecil laku hadap kecil berani tumbuh,-1,0,0.71964467,True,medium
3597,"Aku suka sih dipuji, tapi kok rasanya kadang nggak nyaman?",puji nyaman puji nilai kekang terima bukan nilai terima tulus kontribusi,-1,33,0.7763705,True,high
3602,"Aku bingung, apa bedanya merasa berguna sama dinilai 'baik' sama orang lain?",nilai datang diri tahu nilai standar hilang bebas kontribusi bukan nilai,-1,-1,0.5817461,False,rejected
3605,Aku pengen hidup dengan lebih berani. Apa yang bisa aku mulai?,hidup berani tempat kecil saran temen sederhana tindak percaya diri berani,-1,0,0.69457644,True,medium
3607,Kadang aku merasa nggak pantas ada di sini. Apa yang salah sama aku?,pantas salah salah inget udah ubah kecil hidup senyum bukti pantas,-1,17,0.72666526,True,medium
3608,Kadang aku merasa hidupku nggak berarti karena aku cuma melakukan pekerjaan rutin yang biasa-biasa aja. Gimana caranya aku bisa merasa lebih berharga?,hidup arti laku kerja rutin harga tahu nilai diri berapa kerja kecil laku rapi buku pustaka sisi momen kecil kerja situ nilai diri,-1,29,0.6579592,True,medium
3610,Aku susah banget nerima orang lain apa adanya. Aku selalu punya ekspektasi tinggi. Gimana caranya berubah?,susah nerima ekspektasi tinggi ubah ekspektasi tinggi lupa harga kecil perhati sifat positif banding ideal temenmu lupa janji ingat momen ketawa lama lama mudah terima bareng,-1,0,0.7628172,True,high
3617,Aku ngerasa hidupku nggak berguna karena aku nggak punya prestasi besar. Gimana caranya aku bisa merasa lebih baik?,ngerasa hidup prestasi nilai hidup ukur prestasi hidup sempat ubah kecil temen sekadar senyum kecil syukur pagi makan enak nilai diri,-1,33,0.7994937,True,high
3619,Aku ngerasa susah buat nerima kritik dari orang lain tanpa merasa diserang. Gimana caranya biar aku lebih terbuka?,ngerasa susah nerima kritik serang terima kritik emang gampang serang kritik saran tumbuh bukan nilai diri ngomong hati ingat tetap harga kritik kritik nyaman sudut,-1,0,0.7074524,True,medium
3621,"Kadang aku terlalu memikirkan diri sendiri, sampai nggak bisa bertindak bebas. Apa yang salah denganku?",terlalu diri sendiri tindak bebas salah salah terlalu perhati dengar kecil lama lama ringan bebas,-1,9,0.74314797,True,medium
3622,"Aku sering merasa nggak percaya diri, apalagi di depan orang lain. Aku harus punya keberanian kayak apa sih?",percaya diri depan berani berani berani terima diri masuk kurang kelas takut angkat tangan sekali sederhana kecil tuju berani,-1,0,0.72151,True,medium
3628,"Aku kadang merasa kesepian, meskipun ada orang di sekitarku. Kenapa ya?",sepi sepi diri rasain laku makna,-1,0,0.7466461,True,medium
3633,Aku merasa kepasrahan itu kok terdengar suram ya? Kayak nggak ada harapan gitu.,pasrah dengar suram harap paham pasrah berat pasrah positif paksa harap realistis justru hati ringan suram,-1,33,0.8256656,True,high
3635,Aku pernah disakiti orang yang aku percaya banget. Sekarang susah buat percaya lagi. Gimana caranya?,sakit percaya susah percaya alam hati hati terima diri masuk luka hati perlu buru buru percaya kecil percaya,-1,0,0.7253938,True,medium
3636,"Kalau aku terus percaya sama orang yang nyakitin aku, bukannya aku bodoh?",terus percaya nyakitin bukan bodoh bodoh terus percaya sakit kuat tetap hati percaya diri sakit terus tetap yakin lindung diri batas sehat rasain,-1,0,0.7275871,True,medium
3638,Aku takut orang lain cuma lihat aku sebagai musuh. Gimana caranya nggak gitu?,takut musuh takut muncul terlalu nyari bukti terima diri cukup teman juang bukan musuh interaksi kecil senyum sapa ngerasa musuh,-1,0,0.6923108,True,medium
3639,"Aku pengen merasa nyaman di lingkunganku, tapi susah banget. Apa yang salah?",nyaman susah salah nyaman diri perlu terima diri hati percaya cukup kecil ringan ngerasa nyaman,-1,0,0.80520093,True,high
3640,"Kalau aku udah terima diri sendiri dan percaya sama orang lain, apa yang bakal berubah?",udah terima diri sendiri percaya ubah keren teman juang bukan ancam tulus nyaman ubah hidup,-1,14,0.6744665,True,medium
3641,Aku merasa nggak punya tempat di mana-mana. Gimana caranya biar ngerasa punya tempat?,tempat ngerasa tempat paham sepi nerima diri hati percaya pelan pelan terus kontribusi temen giat kecil ngerasa tempat ngerasa tempat,-1,17,0.7489487,True,medium
3643,Aku ngerasa capek banget sama hubungan yang nggak seimbang. Harusnya aku ngapain?,ngerasa capek imbang capek udah balas tara sehat percaya batas bahkan akhir imbang ngerasa capek,-1,2,0.7528498,True,high
3647,Aku sering merasa orang lain nggak menghargai apa yang aku lakukan. Buat apa capek-capek bantu?,harga laku capek capek sisi bukan terima tunjuk peduli ubah suasana bahkan harga tetap bangga udah,-1,0,0.7055091,True,medium
3652,Aku merasa hidupku nggak harmonis. Apa maksudnya harmoni dalam hidup?,hidup harmonis harmoni hidup harmoni hidup segala imbang nyebelin jangan samain perhati tenang,-1,-1,0.63019603,False,rejected
3657,Aku sering banget ngerasa nggak berguna kalau nggak kerja keras. Gimana caranya biar aku nggak terus-terusan begini?,ngerasa kerja terus terus begini ngejar hasil tindak tahu nilai manusia laku harga dengar temen sekadar keluarga kecil ngasih perhati ngerasa hasil,-1,5,0.67162335,True,medium
3661,"Aku selalu pengen diakui orang lain, tapi kok malah bikin aku capek sendiri. Kenapa ya?",malah capek sendiri ngerasa arti bahagia lelah udah kontribusi harap lama lama ngerasa bebas terlalu opini,-1,0,0.77374387,True,high
3662,Aku ngerasa bersalah kalau nggak produktif. Apa aku salah punya perasaan gitu?,ngerasa salah produktif salah salah ngejar produktivitas tahu produktif harga istirahat sekadar nikmatin momen kecil sayang kontribusi diri sendiri diri izin santai salah,-1,29,0.7287986,True,medium
3663,"Aku bingung, apa bedanya ngerasa berguna sama diakui orang lain?",ngerasa paham ngerasa datang udah ubah kecil harap ngasih validasi ngejar kecewa udah arti perlu applaus,-1,18,0.77502835,True,high
3665,Aku ngerasa hidupku cuma buat nyenengin orang lain. Gimana caranya biar aku hidup buat diri sendiri?,ngerasa hidup nyenengin hidup diri sendiri berat ngerasa hidup diri sendiri neng ekspektasi mimpi kecil sekadar santai situ ruang diri nikmatin mikirin kata lama lama ngerasa bebas,-1,11,0.82106674,True,high
3669,"Aku pengen jadi orang yang spesial, tapi kok rasanya sulit banget. Apa aku salah punya keinginan kayak gitu?",spesial sulit salah spesial terkadang jebak mikirin spesial mata padahal spesial arti versi diri sendiri laku cinta tulus hidup peduli kata,-1,33,0.6518432,True,medium
3671,Aku sering merasa orang lain nggak notice aku. Apa aku harus melakukan sesuatu yang ekstrem biar diperhatiin?,notice laku ekstrem diperhatiin perhati laku ekstrem capek sendiri perhati positif perhati tulus datang harga diri harga,-1,0,0.72934365,True,medium
3673,"Aku pengen punya tujuan besar dalam hidup, tapi aku bingung mulai dari mana. Apa aku terlalu idealis?",tuju hidup terlalu idealis tuju bagus tahu idealisme bahan bakar jalan kecil diri sendiri penasaran excited situ bawa,-1,-1,0.6127828,False,rejected
3679,"Aku pengen orang lain notice aku, tapi aku nggak mau kelihatan desperate. Gimana caranya?",notice desperate notice usaha tricky lakuin entah kerja laku tulus notice paksa paling percaya diri lakuin,-1,18,0.72287023,True,medium
3680,Aku sering merasa nggak layak kalau nggak punya prestasi. Gimana caranya aku lepas dari pikiran itu?,layak prestasi lepas datang ukur diri prestasi nilai diri capai harga syukur diri bukan prestasi sifat momen kecil muncul,-1,33,0.82640815,True,high
3681,"Aku merasa orang tua aku pengen aku jadi orang lain, bukan diri aku sendiri. Aku harus ngapain?",bukan diri sendiri berat terima impi pelan pelan butuh penting tetap setia diri sendiri sempat,-1,0,0.73424876,True,medium
3684,"Tapi kenapa ya, banyak orang pengen berubah tapi nggak bisa? Apa karena mereka nggak cukup kuat?",ubah cukup kuat bukan kuat jebak pandang masa alas padahal penting tuju stuck,-1,17,0.71002024,True,medium
3685,Jadi maksudnya masa lalu nggak penting buat perubahan kita?,masa penting ubah bukan penting masa hidup makna alam pilih masa bukan beban alam masa susah move,-1,-1,0.53174096,False,rejected
3686,Jadi temenku sengaja bikin dirinya cemas supaya nggak keluar? Kok kayak nggak masuk akal?,temenku sengaja diri cemas keluar masuk akal bukan sengaja pura pura alas tetap zona nyaman cemas nyata capai tuju keluar pelan pelan tetap kamar,-1,-1,0.62756926,False,rejected
3688,"Temenku kayak nggak bahagia, tapi dia tetep nggak mau keluar. Apa dia sengaja gitu?",temenku bahagia keluar sengaja sengaja nyaman situasi pilih bahagia pilih kenal tetap kamar judgement,-1,33,0.70692873,True,medium
3689,Jadi hidup kita ditentukan sama pilihan kita sendiri? Tapi aku ngerasa nggak punya pilihan.,hidup pilih sendiri ngerasa pilih pilih kuasa pilih kecil pilih udah kecil pilih,-1,17,0.68060213,True,medium
3690,"Aku merasa hidupku nggak punya arah, seperti berjalan tanpa tahu ke mana. Apa yang harus kulakukan?",hidup arah jalan tahu laku hidup momen laku capai kecil hidup tari nikmat gera terlalu tuju,-1,11,0.794099,True,high
3691,"Tapi kalau aku nggak tahu tujuanku, bagaimana aku bisa melangkah?",tahu tuju lang tuju jelas bayang hidup tari proses laku nikmat kecil baca buku jalan jalan proses sendiri bawa jelas,-1,-1,0.59112656,False,rejected
3692,Aku merasa masa laluku menghantuiku. Aku nggak bisa move on. Apa yang salah denganku?,masa hantu move salah salah masa bayang sentuh perhati syukur nikmat situ,-1,30,0.6571994,True,medium
3696,"Aku bingung, apa sih arti hidup kalau kita nggak melihat ke masa lalu atau masa depan?",arti hidup masa masa depan arti hidup momen bayang sedang tari tari indah diri hidup jalan jalan sekadar,-1,11,0.7209022,True,medium
3698,Aku sering merasa nggak cukup baik. Gimana caranya aku bisa lebih percaya diri?,cukup percaya diri datang ingat perlu sempurna harga laku kecil hadir raya,-1,33,0.7149247,True,medium
