file;generator;question;answer;score_entailment;score_neutral;score_contradiction;score_final
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku ngerasa hidupku cuma buat nyenengin orang lain. Gimana caranya biar aku hidup buat diri sendiri?;Wah, itu pasti berat, ya, ngerasa hidup cuma buat orang lain. Coba tanya ke diri sendiri, apa sih yang bikin kamu seneng, yang nggak ada hubungannya sama ekspektasi orang? Mungkin hobi, mimpi kecil, atau sekadar waktu buat santai. Mulai dari situ, kasih ruang buat diri kamu nikmatin hal-hal itu tanpa mikirin apa kata orang. Lama-lama, kamu bakal ngerasa lebih bebas.;0.9234;0.1916;0.2132;0.7102
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku ngerasa nggak punya tujuan hidup. Apa yang bisa aku lakukan biar ngerasa hidupku ada artinya?;Ngerasa kayak gitu pasti bikin bingung, ya. Tapi tujuan hidup nggak harus sesuatu yang besar. Kadang, tujuan bisa datang dari hal kecil, seperti bikin orang di sekitarmu ngerasa diperhatiin atau nyaman. Coba mulai dengan satu tindakan sederhana, seperti bantu seseorang atau lakuin sesuatu yang bikin kamu seneng. Perasaan bahwa kamu berguna itu bakal pelan-pelan bikin hidupmu terasa lebih bermakna.;0.8123;0.175;0.4972;0.3151
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-295-305;grok;Aku sering ngerasa kesepian, padahal aku sibuk banget. Apa yang salah sama aku?;Kesepian nggak selalu soal sepi orang, tapi bisa juga karena kita nggak ngerasa nyambung sama orang lain. Walaupun kamu sibuk, mungkin kamu merindukan hubungan yang lebih dalam. Coba luangin waktu buat ngobrol sama temen atau keluarga, nggak perlu lama, tapi bener-bener hadir di momen itu. Kadang, satu obrolan dari hati bisa bikin kamu ngerasa nggak sendirian.;0.8518;0.1647;0.4192;0.4326
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku merasa hidupku stuck dan nggak tahu apa yang harus kulakukan. Apa sih yang bisa bikin aku merasa hidupku punya makna?;Hidup yang penuh makna itu nggak selalu harus tentang pencapaian besar. Coba pikirkan, apa satu hal kecil yang bisa kamu lakukan hari ini yang bikin kamu merasa bangga atau berguna? Kadang, makna datang dari momen-momen sederhana, seperti membantu seseorang atau mengerjakan sesuatu dengan sepenuh hati.;0.8725;0.2302;0.678;0.1945
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku pengen jadi orang yang spesial, tapi kok rasanya sulit banget. Apa aku salah punya keinginan kayak gitu?;Keinginan untuk jadi spesial itu wajar, kok. Tapi, terkadang kita terjebak mikirin ‘spesial’ itu harus kelihatan hebat di mata orang lain. Padahal, menjadi spesial bisa berarti jadi versi terbaik dari dirimu sendiri, melakukan hal yang kamu cintai dengan tulus. Apa yang bikin kamu merasa ‘hidup’ kalau kamu nggak peduli apa kata orang?;0.9137;0.2445;0.5844;0.3294
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Kenapa sih aku merasa nggak cukup kalau cuma jadi orang biasa? Aku takut hidupku nggak berarti.;Takut merasa ‘cuma biasa’ itu sering datang karena kita membandingkan diri dengan standar orang lain. Padahal, menjadi ‘normal’ bukan berarti gagal atau nggak berarti. Justru, kalau kamu bisa menerima dirimu apa adanya, kamu bakal punya keberanian untuk menjalani hidup dengan cara yang bikin kamu bahagia. Apa menurutmu ‘berarti’ itu seperti apa?;0.9317;0.1649;0.5405;0.3912
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku sering merasa orang lain nggak notice aku. Apa aku harus melakukan sesuatu yang ekstrem biar diperhatiin?;Aku ngerti rasanya pengen diperhatikan. Tapi, melakukan sesuatu yang ekstrem biasanya cuma bikin kamu capek sendiri, dan perhatian yang didapat nggak selalu positif. Coba fokus ke sesuatu yang kamu sukai, seperti hobi atau membantu orang di sekitarmu. Perhatian yang tulus biasanya datang dari orang-orang yang menghargai dirimu apa adanya. Apa yang biasanya bikin kamu merasa dihargai?;0.8136;0.1283;0.4997;0.314
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku merasa orang tua aku nggak ngerti aku, dan aku kesel banget. Apa aku salah kalau marah sama mereka?;Marah itu wajar, kok, apalagi kalau kamu merasa nggak dipahami. Tapi, coba pikir, mungkin mereka juga punya cara sendiri untuk peduli, meski kadang nggak pas sama yang kamu butuhin. Apa kamu pernah coba ceritain apa yang kamu rasain ke mereka? Mungkin mulai dari obrolan kecil bisa membantu mereka ngerti kamu lebih baik.;0.914;0.1883;0.5975;0.3166
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku pengen punya tujuan besar dalam hidup, tapi aku bingung mulai dari mana. Apa aku terlalu idealis?;Punya tujuan besar itu bagus, tapi nggak apa-apa kalau kamu belum tahu caranya sekarang. Idealisme itu kayak bahan bakar, tapi perjalanan dimulai dari langkah kecil. Coba tanya diri sendiri, apa satu hal yang selalu bikin kamu penasaran atau excited? Mulai dari situ, satu langkah dulu, dan lihat ke mana itu membawamu.;0.8987;0.2384;0.2012;0.6975
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku takut gagal kalau mencoba sesuatu yang baru. Apa aku sebaiknya main aman aja?;Takut gagal itu manusiawi banget. Tapi, kalau kamu selalu main aman, kamu mungkin nggak akan tahu apa yang sebenarnya bisa kamu capai. Gagal itu bukan akhir, tapi bagian dari belajar. Coba mulai dengan sesuatu yang kecil yang bikin kamu penasaran, dan anggap setiap langkah sebagai petualangan. Apa yang pengen kamu coba kalau nggak takut gagal?;0.9077;0.1441;0.186;0.7217
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Kadang aku sengaja bikin masalah biar orang perhatiin aku. Apa itu salah?;Aku ngerti kalau kamu merasa butuh perhatian, dan kadang cara itu terasa paling gampang. Tapi, bikin masalah biasanya cuma bikin kamu dan orang lain stres. Coba cari cara lain untuk merasa dilihat, seperti berbagi cerita atau melakukan sesuatu yang kamu banggakan. Apa yang biasanya bikin kamu merasa dihargai tanpa harus bikin drama?;0.9313;0.2309;0.4304;0.5009
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku merasa hidupku kayak cuma perjalanan tanpa tujuan. Gimana caranya aku nemuin makna?;Hidup kadang memang terasa kayak perjalanan tanpa peta. Tapi, makna nggak selalu harus tentang tujuan besar. Coba fokus ke momen-momen kecil—apa yang bikin kamu tersenyum hari ini? Atau siapa yang bisa kamu bantu? Kadang, makna datang dari koneksi kecil atau kebaikan yang kamu lakukan. Apa momen kecil yang bikin kamu bahagia akhir-akhir ini?;0.8925;0.1887;0.7306;0.1619
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku nggak suka sama diriku sendiri kalau aku nggak berhasil. Gimana caranya aku bisa nerima diri aku apa adanya?;Menerima diri sendiri itu nggak gampang, apalagi kalau kamu terbiasa ngejar keberhasilan. Coba mulai dengan bersyukur atas hal-hal kecil yang kamu suka dari dirimu—mungkin kamu orang yang peduli atau punya selera humor yang oke. Ingat, kamu nggak harus sempurna untuk berharga. Apa satu hal yang kamu suka dari dirimu hari ini?;0.9367;0.2629;0.3901;0.5466
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku merasa hidup ini cuma soal capai puncak, tapi aku nggak yakin bisa sampai sana. Apa aku salah mikir gitu?;Banyak orang mikir hidup itu kayak mendaki gunung, harus sampai puncak biar berarti. Tapi, hidup itu lebih kayak rangkaian momen. Kalau kamu cuma fokus ke puncak, kamu mungkin lupa nikmatin perjalanan. Coba cari kebahagiaan dalam hal-hal kecil setiap hari—itu juga berarti. Apa yang bikin kamu merasa hidup di perjalananmu sekarang?;0.8837;0.2334;0.3997;0.484
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku pengen orang lain notice aku, tapi aku nggak mau kelihatan desperate. Gimana caranya?;Aku ngerti, pengen di-notice tanpa kelihatan berusaha keras itu tricky. Coba fokus ke apa yang kamu suka lakuin, entah itu hobi, kerjaan, atau bantu orang lain. Kalau kamu melakukan sesuatu dengan tulus, orang biasanya bakal notice tanpa kamu harus memaksa. Apa yang bikin kamu merasa paling percaya diri kalau kamu lakuin?;0.9162;0.1979;0.2089;0.7074
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku sering merasa nggak layak kalau nggak punya prestasi. Gimana caranya aku lepas dari pikiran itu?;Pikiran kayak gitu sering datang karena kita terbiasa mengukur diri dari prestasi. Tapi, nilai dirimu nggak cuma dari apa yang kamu capai. Kamu berharga karena kamu adalah kamu. Coba tulis tiga hal yang kamu syukuri dari dirimu, bukan soal prestasi—mungkin sifat atau momen kecil. Apa yang muncul di pikiranmu?;0.9402;0.1693;0.5591;0.3811
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku merasa orang tua aku pengen aku jadi orang lain, bukan diri aku sendiri. Aku harus ngapain?;Rasanya berat banget kalau merasa nggak diterima apa adanya. Coba mulai dengan terbuka ke mereka, ceritain apa yang kamu suka atau impikan, meski pelan-pelan. Kadang orang tua butuh waktu untuk ngerti. Yang penting, kamu tetap setia sama dirimu sendiri. Apa satu hal yang pengen kamu ceritain ke mereka tapi belum sempat?;0.8996;0.1635;0.4091;0.4906
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-306-316;grok;Aku takut hidupku nggak akan ninggalin jejak apa-apa. Apa aku terlalu dramatis?;Nggak dramatis, kok—itu pertanyaan yang banyak orang pikirin. Tapi, ninggalin jejak nggak selalu harus besar. Bisa dari kebaikan kecil, seperti bikin orang lain tersenyum atau berbagi cerita yang menginspirasi. Coba pikir, apa satu hal kecil yang pernah kamu lakuin dan bikin orang lain senang? Itu juga jejak, lho.;0.9078;0.161;0.521;0.3868
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Aku merasa manusia itu susah banget berubah. Apa bener sih kita bisa berubah?;Semua orang punya kemampuan untuk berubah, lho. Yang penting adalah keinginan dan langkah kecil untuk memulai. Aku percaya kamu juga bisa, asal kamu yakin sama dirimu sendiri. Apa yang bikin kamu ragu soal perubahan ini?;0.9244;0.2004;0.5408;0.3836
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Tapi kenapa ya, banyak orang pengen berubah tapi nggak bisa? Apa karena mereka nggak cukup kuat?;Bukan soal kekuatan, tapi kadang kita terjebak sama cara kita memandang masalah. Misalnya, kita fokus ke masa lalu atau alasan kenapa kita nggak bisa, padahal yang penting adalah tujuan kita sekarang. Coba ceritain, apa yang lagi bikin kamu merasa stuck?;0.9598;0.1945;0.4412;0.5186
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Aku punya temen yang kayak terkunci di kamarnya, nggak mau keluar. Dia bilang pengen berubah, tapi nggak bisa. Apa yang salah sama dia?;Nggak ada yang 'salah' sama temenmu. Mungkin dia lagi merasa cemas atau takut, dan itu bikin dia nyaman untuk tetap di situasi sekarang. Yang bisa kita lakukan adalah mendengarkan dan mendukung dia untuk coba satu langkah kecil dulu. Kamu pernah ngobrol sama dia soal apa yang bikin dia takut keluar?;0.9536;0.2852;0.4492;0.5044
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Pasti ada alasan dong kenapa dia nggak bisa keluar? Mungkin trauma atau apa gitu?;Bisa jadi dia punya pengalaman yang bikin dia takut, tapi yang lebih penting adalah apa yang dia tuju sekarang. Kadang, kita nggak sengaja bikin rasa cemas itu sendiri supaya nggak perlu keluar dari zona nyaman. Kalau temenmu mau cerita, mungkin kamu bisa bantu dia lihat apa yang dia pengen capai. Apa menurutmu dia siap untuk ngobrol soal ini?;0.9209;0.1668;0.4594;0.4615
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Jadi maksudnya masa lalu nggak penting buat perubahan kita?;Bukan nggak penting, tapi masa lalu nggak menentukan hidup kita sekarang. Yang bikin beda adalah makna yang kita kasih ke pengalaman itu. Misalnya, kamu bisa pilih untuk melihat masa lalu sebagai pelajaran, bukan beban. Apa ada pengalaman masa lalu yang lagi bikin kamu susah move on?;0.9679;0.1448;0.5531;0.4148
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Aku bingung, kalau nggak ada alasan dari masa lalu, kenapa kita bisa stuck kayak gini?;Kadang, kita nggak stuck karena masa lalu, tapi karena kita punya tujuan tertentu tanpa sadar. Misalnya, temenmu mungkin nggak mau keluar karena merasa lebih aman di kamar. Pertanyaannya, apa yang bisa bikin dia merasa aman di luar? Kamu punya ide apa yang bisa bantu dia merasa lebih nyaman?;0.9269;0.2417;0.6211;0.3059
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Jadi temenku sengaja bikin dirinya cemas supaya nggak keluar? Kok kayak nggak masuk akal?;Bukan sengaja pura-pura, tapi kadang kita tanpa sadar bikin alasan supaya tetap di zona nyaman. Rasa cemasnya nyata, tapi itu bisa jadi cara dia untuk mencapai tujuan 'nggak keluar'. Mungkin kamu bisa ajak dia ngobrol pelan-pelan, apa sih yang bikin dia pengen tetap di kamar?;0.9429;0.2609;0.858;0.0849
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Aku masih nggak ngerti bedanya sebab dan tujuan itu apa. Bisa jelasin lagi?;Oke, gampangnya gini. Kalau kita fokus ke sebab, kita cari alasan di masa lalu, kayak 'aku gini karena dulu begini'. Tapi kalau tujuan, kita lihat apa yang lagi kita kejar sekarang. Misalnya, kalau kamu demam, dokter nggak cuma bilang 'kamu kedinginan kemarin', tapi kasih obat supaya kamu sembuh. Nah, apa tujuan yang lagi kamu kejar sekarang?;0.8887;0.1125;0.8558;0.0329
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Jadi trauma itu nggak ada? Aku nggak percaya sih.;Bukan trauma nggak ada, tapi trauma nggak harus nentuin hidup kita. Pengalaman buruk itu nyata, tapi kita punya kuasa untuk memilih gimana menanggapinya. Misalnya, kamu bisa pilih untuk belajar dari pengalaman itu ketimbang terjebak. Apa ada pengalaman yang lagi bikin kamu ngerasa berat?;0.9237;0.1184;0.4568;0.4669
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Kalau trauma nggak nentuin hidup kita, terus apa yang bikin kita berubah?;Yang bikin kita berubah adalah pilihan kita sendiri dan makna yang kita kasih ke hidup kita. Misalnya, kamu bisa pilih untuk ambil langkah kecil hari ini, seperti ngobrol sama seseorang atau coba sesuatu yang baru. Apa satu langkah kecil yang pengen kamu coba buat perubahan?;0.9457;0.1433;0.488;0.4576
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Aku takut kalau aku coba berubah, nanti gagal. Gimana dong?;Wajar banget takut gagal, tapi gagal itu cuma bagian dari proses. Bayangin kayak belajar jalan waktu kecil, pasti jatuh-jatuh dulu, kan? Yang penting, kamu coba lagi. Apa yang bikin kamu takut gagal kalau coba berubah sekarang?;0.9055;0.1558;0.5519;0.3537
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Temenku kayak nggak bahagia, tapi dia tetep nggak mau keluar. Apa dia sengaja gitu?;Mungkin dia nggak sengaja, tapi dia lagi nyaman sama situasi yang dia pilih, meskipun nggak bikin bahagia. Kadang, kita pilih yang kita kenal daripada yang nggak pasti. Kamu bisa coba tanya dia, apa sih yang bikin dia pengen tetap di kamar, tanpa judgement. Mau coba ngobrol sama dia soal ini?;0.7734;0.1952;0.4093;0.3641
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Jadi hidup kita ditentukan sama pilihan kita sendiri? Tapi aku ngerasa nggak punya pilihan.;Aku ngerti rasanya kayak nggak punya pilihan, tapi sebenarnya kita selalu punya kuasa untuk pilih, meski kecil. Misalnya, kamu bisa pilih untuk cerita ke aku sekarang, itu udah langkah besar. Apa satu hal kecil yang kamu rasa bisa kamu pilih hari ini?;0.9636;0.1687;0.7006;0.263
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-31-41;grok;Aku pengen bantu temenku, tapi aku bingung mulai dari mana. Ada saran?;Keren banget kamu pengen bantu temenmu! Mulai dari dengerin dia tanpa judgement, tanya apa yang lagi dia rasain, dan mungkin ajak dia coba sesuatu yang kecil, kayak jalan bareng di deket rumah. Apa kamu udah coba ngobrol sama dia soal apa yang dia takutin?;0.8793;0.1956;0.607;0.2723
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-317-327;grok;Aku merasa hidupku nggak punya arah, seperti berjalan tanpa tahu ke mana. Apa yang harus kulakukan?;Hidup memang bisa terasa seperti itu kadang-kadang. Coba fokus pada momen ini, apa yang bisa kamu lakukan sekarang? Misalnya, jika kamu ingin mencapai sesuatu, mulailah dengan langkah kecil hari ini. Hidup itu seperti menari, nikmati setiap gerakan tanpa terlalu memikirkan tujuannya.;0.9026;0.2314;0.4385;0.4641
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-317-327;grok;Tapi kalau aku nggak tahu tujuanku, bagaimana aku bisa melangkah?;Nggak apa-apa kalau tujuanmu belum jelas. Bayangkan hidup seperti tarian, di mana setiap langkah adalah bagian dari proses. Coba lakukan sesuatu yang kamu nikmati hari ini, meski kecil, seperti membaca buku atau jalan-jalan. Proses itu sendiri bisa membawa kejelasan.;0.9688;0.3525;0.1778;0.791
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-317-327;grok;Aku sering khawatir tentang masa depan. Gimana caranya berhenti memikirkannya?;Khawatir itu wajar, tapi coba bayangkan kamu sedang berdiri di panggung dengan lampu sorot menyala terang di momen ini. Fokus pada apa yang ada di depanmu sekarang. Apa satu hal kecil yang bisa kamu lakukan hari ini untuk merasa lebih tenang?;0.7977;0.3293;0.3718;0.426
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-317-327;grok;Aku merasa masa laluku menghantuiku. Aku nggak bisa move on. Apa yang salah denganku?;Nggak ada yang salah denganmu. Masa lalu itu seperti bayangan, dia ada tapi nggak benar-benar bisa menyentuhmu sekarang. Coba alihkan perhatianmu ke saat ini. Apa yang bisa kamu syukuri atau nikmati hari ini? Mulai dari situ.;0.7953;0.2546;0.3349;0.4604
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-317-327;grok;Aku ingin bahagia, tapi rasanya sulit banget. Apa kuncinya?;Bahagia itu nggak selalu tentang mencapai sesuatu yang besar. Coba lihat hidup sebagai rangkaian momen kecil. Lakukan sesuatu yang membuatmu merasa hidup hari ini, seperti mendengarkan musik favorit atau ngobrol dengan teman. Setiap langkah kecil itu berarti.;0.8132;0.265;0.609;0.2043
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-317-327;grok;Aku takut gagal kalau mencoba sesuatu yang baru. Gimana cara mengatasinya?;Takut gagal itu manusiawi. Tapi coba pikir, hidup itu seperti tarian, nggak ada langkah yang benar-benar salah. Mulailah dengan sesuatu yang kecil, seperti mencoba hobi baru. Setiap usaha adalah bagian dari perjalananmu, bukan soal berhasil atau gagal.;0.8874;0.271;0.3939;0.4935
